Date,0C Magnetic Field - X ([nT]),0B Magnetic Field - Y ([nT]),0A Magnetic Field - Z ([nT]),
2016-01-22 20:49:00,19464.4,4050.99999999998,51416.8,
2016-01-22 20:50:00,19518,3916.80000000001,51591.4,
2016-01-22 20:51:00,19545,3930.20000000001,51564.6,
2016-01-22 20:52:00,19545,3916.80000000001,51578,
2016-01-22 20:53:00,19585.2,3903.4,51551,
2016-01-22 20:54:00,19518,3956.99999999999,51537.6,
2016-01-22 20:55:00,19571.8,3903.4,51578,
2016-01-22 20:56:00,19585.2,3903.4,51578,
2016-01-22 20:57:00,19451,3997.20000000001,51484,
2016-01-22 20:58:00,19518,3916.80000000001,51604.8,
2016-01-22 20:59:00,19531.4,3930.20000000001,51551,
2016-01-22 21:00:00,19531.4,3930.20000000001,51537.6,
2016-01-22 21:01:00,19222.6,4225.6,51269,
2016-01-22 21:02:00,19585.2,3916.80000000001,51564.6,
2016-01-22 21:03:00,19209.2,4319.6,51134.8,
2016-01-22 21:04:00,19249.4,4279.19999999999,51215.4,
2016-01-22 21:05:00,19477.8,3970.39999999999,51524.2,
2016-01-22 21:06:00,19558.4,3916.80000000001,51551,
2016-01-22 21:07:00,19571.8,3903.4,51578,
2016-01-22 21:08:00,19545,3930.20000000001,51564.6,
2016-01-22 21:09:00,19545,3943.60000000002,51537.6,
2016-01-22 21:10:00,19518,3943.60000000002,51578,
2016-01-22 21:11:00,19545,3916.80000000001,51578,
2016-01-22 21:12:00,19545,3930.20000000001,51551,
2016-01-22 21:13:00,19518,3916.80000000001,51618.2,
2016-01-22 21:14:00,19491.2,3956.99999999999,51591.4,
2016-01-22 21:15:00,19491.2,3943.60000000002,51564.6,
2016-01-22 21:16:00,19222.6,4239.00000000001,51296,
2016-01-22 21:17:00,19531.4,3956.99999999999,51604.8,
2016-01-22 21:18:00,19209.2,4333.00000000001,51215.4,
2016-01-22 21:19:00,19155.6,4333.00000000001,51228.8,
2016-01-22 21:20:00,19477.8,3956.99999999999,51564.6,
2016-01-22 21:21:00,19477.8,3970.39999999999,51591.4,
2016-01-22 21:22:00,19518,3956.99999999999,51578,
2016-01-22 21:23:00,19424,3997.20000000001,51564.6,
2016-01-22 21:24:00,19477.8,3956.99999999999,51578,
2016-01-22 21:25:00,19437.4,3983.8,51578,
2016-01-22 21:26:00,19464.4,3983.8,51537.6,
2016-01-22 21:27:00,19370.4,4037.60000000002,51510.8,
2016-01-22 21:28:00,19451,3983.8,51604.8,
2016-01-22 21:29:00,19424,3983.8,51578,
2016-01-22 21:30:00,19437.4,4024.20000000001,51497.4,
2016-01-22 21:31:00,19249.4,4145.00000000002,51443.6,
2016-01-22 21:32:00,19491.2,4037.60000000002,51484,
2016-01-22 21:33:00,19209.2,4279.19999999999,51242.2,
2016-01-22 21:34:00,19061.6,4467.19999999998,51108,
2016-01-22 21:35:00,19397.2,4050.99999999998,51470.6,
2016-01-22 21:36:00,19518,3930.20000000001,51604.8,
2016-01-22 21:37:00,19491.2,3836.20000000002,51685.4,
2016-01-22 21:38:00,19477.8,3983.8,51551,
2016-01-22 21:39:00,19424,4037.60000000002,51510.8,
2016-01-22 21:40:00,19397.2,4024.20000000001,51551,
2016-01-22 21:41:00,19410.6,3997.20000000001,51578,
2016-01-22 21:42:00,19397.2,4024.20000000001,51551,
2016-01-22 21:43:00,19504.6,3836.20000000002,51712.2,
2016-01-22 21:44:00,19451,3970.39999999999,51604.8,
2016-01-22 21:45:00,19142,4279.19999999999,51269,
2016-01-22 21:46:00,19209.2,4225.6,51322.8,
2016-01-22 21:47:00,19464.4,4037.60000000002,51470.6,
2016-01-22 21:48:00,19182.4,4319.6,51202,
2016-01-22 21:49:00,19169,4319.6,51228.8,
2016-01-22 21:50:00,19464.4,3930.20000000001,51618.2,
2016-01-22 21:51:00,19451,3956.99999999999,51604.8,
2016-01-22 21:52:00,19437.4,3970.39999999999,51604.8,
2016-01-22 21:53:00,19437.4,3983.8,51564.6,
2016-01-22 21:54:00,19518,3916.80000000001,51645,
2016-01-22 21:55:00,19504.6,3943.60000000002,51564.6,
2016-01-22 21:56:00,19383.8,4050.99999999998,51497.4,
2016-01-22 21:57:00,19477.8,3943.60000000002,51618.2,
2016-01-22 21:58:00,19451,3997.20000000001,51497.4,
2016-01-22 21:59:00,19451,3970.39999999999,51564.6,
2016-01-22 22:00:00,19263,4185.2,51349.6,
2016-01-22 22:01:00,19303.2,4104.79999999999,51470.6,
2016-01-22 22:02:00,19491.2,3970.39999999999,51578,
2016-01-22 22:03:00,19169,4306.19999999999,51282.6,
2016-01-22 22:04:00,19182.4,4292.79999999998,51215.4,
2016-01-22 22:05:00,19518,3916.80000000001,51618.2,
2016-01-22 22:06:00,19531.4,3903.4,51645,
2016-01-22 22:07:00,19531.4,3903.4,51618.2,
2016-01-22 22:08:00,19531.4,3889.80000000001,51672,
2016-01-22 22:09:00,19571.8,3889.80000000001,51631.6,
2016-01-22 22:10:00,19558.4,3916.80000000001,51631.6,
2016-01-22 22:11:00,19558.4,3889.80000000001,51658.6,
2016-01-22 22:12:00,19558.4,3903.4,51645,
2016-01-22 22:13:00,19571.8,3916.80000000001,51631.6,
2016-01-22 22:14:00,19585.2,3903.4,51631.6,
2016-01-22 22:15:00,19343.6,4077.8,51457,
2016-01-22 22:16:00,19397.2,4050.99999999998,51470.6,
2016-01-22 22:17:00,19625.4,3849.59999999998,51645,
2016-01-22 22:18:00,19303.2,4225.6,51282.6,
2016-01-22 22:19:00,19303.2,4185.2,51363,
2016-01-22 22:20:00,19571.8,3876.4,51631.6,
2016-01-22 22:21:00,19612,3862.99999999999,51631.6,
2016-01-22 22:22:00,19612,3849.59999999998,51645,
2016-01-22 22:23:00,19625.4,3822.80000000001,51685.4,
2016-01-22 22:24:00,19665.8,3809.4,51672,
2016-01-22 22:25:00,19639,3809.4,51685.4,
2016-01-22 22:26:00,19612,3836.20000000002,51698.8,
2016-01-22 22:27:00,19531.4,3903.4,51618.2,
2016-01-22 22:28:00,19612,3849.59999999998,51672,
2016-01-22 22:29:00,19639,3836.20000000002,51672,
2016-01-22 22:30:00,19343.6,4091.39999999999,51470.6,
2016-01-22 22:31:00,19665.8,3862.99999999999,51658.6,
2016-01-22 22:32:00,19289.8,4252.40000000002,51282.6,
2016-01-22 22:33:00,19357,4158.39999999998,51336.2,
2016-01-22 22:34:00,19558.4,3889.80000000001,51645,
2016-01-22 22:35:00,19625.4,3836.20000000002,51685.4,
2016-01-22 22:36:00,19598.6,3849.59999999998,51672,
2016-01-22 22:37:00,19612,3849.59999999998,51672,
2016-01-22 22:38:00,19639,3836.20000000002,51658.6,
2016-01-22 22:39:00,19612,3836.20000000002,51712.2,
2016-01-22 22:40:00,19665.8,3836.20000000002,51658.6,
2016-01-22 22:41:00,19625.4,3836.20000000002,51672,
2016-01-22 22:42:00,19665.8,3822.80000000001,51698.8,
2016-01-22 22:43:00,19652.4,3836.20000000002,51672,
2016-01-22 22:44:00,19625.4,3809.4,51712.2,
2016-01-22 22:46:00,19357,4104.79999999999,51430.2,
2016-01-22 22:47:00,19652.4,3876.4,51604.8,
2016-01-22 22:48:00,19222.6,4292.79999999998,51228.8,
2016-01-22 22:49:00,19316.6,4225.6,51282.6,
2016-01-22 22:50:00,19665.8,3809.4,51698.8,
2016-01-22 22:51:00,19639,3862.99999999999,51658.6,
2016-01-22 22:52:00,19652.4,3836.20000000002,51672,
2016-01-22 22:53:00,19665.8,3836.20000000002,51658.6,
2016-01-22 22:54:00,19639,3822.80000000001,51698.8,
2016-01-22 22:55:00,19692.6,3795.80000000001,51712.2,
2016-01-22 22:56:00,19652.4,3849.59999999998,51672,
2016-01-22 22:57:00,19692.6,3795.80000000001,51698.8,
2016-01-22 22:58:00,19639,3836.20000000002,51698.8,
2016-01-22 22:59:00,19652.4,3822.80000000001,51712.2,
2016-01-22 23:00:00,19585.2,3916.80000000001,51618.2,
2016-01-22 23:01:00,19370.4,4091.39999999999,51457,
2016-01-22 23:02:00,19759.8,3782.40000000001,51712.2,
2016-01-22 23:03:00,19330,4198.79999999999,51336.2,
2016-01-22 23:04:00,19303.2,4225.6,51336.2,
2016-01-22 23:05:00,19625.4,3809.4,51725.6,
2016-01-22 23:06:00,19639,3809.4,51739,
2016-01-22 23:07:00,19679.2,3809.4,51685.4,
2016-01-22 23:08:00,19639,3809.4,51725.6,
2016-01-22 23:09:00,19639,3822.80000000001,51698.8,
2016-01-22 23:10:00,19639,3822.80000000001,51672,
2016-01-22 23:11:00,19692.6,3795.80000000001,51712.2,
2016-01-22 23:12:00,19692.6,3795.80000000001,51725.6,
2016-01-22 23:13:00,19665.8,3795.80000000001,51739,
2016-01-22 23:14:00,19665.8,3782.40000000001,51725.6,
2016-01-22 23:15:00,19692.6,3769,51712.2,
2016-01-22 23:16:00,19370.4,4077.8,51443.6,
2016-01-22 23:17:00,19759.8,3755.59999999999,51725.6,
2016-01-22 23:18:00,19357,4145.00000000002,51403.4,
2016-01-22 23:19:00,19330,4198.79999999999,51309.4,
2016-01-22 23:20:00,19652.4,3822.80000000001,51672,
2016-01-22 23:21:00,19612,3822.80000000001,51712.2,
2016-01-22 23:22:00,19625.4,3849.59999999998,51658.6,
2016-01-22 23:23:00,19639,3836.20000000002,51685.4,
2016-01-22 23:24:00,19612,3876.4,51645,
2016-01-22 23:25:00,19639,3836.20000000002,51685.4,
2016-01-22 23:26:00,19639,3809.4,51698.8,
2016-01-22 23:27:00,19612,3862.99999999999,51631.6,
2016-01-22 23:28:00,19706,3742.19999999998,51712.2,
2016-01-22 23:29:00,19612,3836.20000000002,51645,
2016-01-22 23:30:00,19598.6,3809.4,51698.8,
2016-01-22 23:31:00,19397.2,4050.99999999998,51443.6,
2016-01-22 23:32:00,19612,3889.80000000001,51604.8,
2016-01-22 23:33:00,19357,4171.79999999999,51322.8,
2016-01-22 23:34:00,19289.8,4185.2,51336.2,
2016-01-22 23:35:00,19679.2,3769,51712.2,
2016-01-22 23:36:00,19598.6,3836.20000000002,51658.6,
2016-01-22 23:37:00,19719.4,3728.80000000002,51806.2,
2016-01-22 23:38:00,19545,3862.99999999999,51645,
2016-01-22 23:39:00,19571.8,3889.80000000001,51618.2,
2016-01-22 23:40:00,19585.2,3822.80000000001,51725.6,
2016-01-22 23:41:00,19652.4,3795.80000000001,51752.6,
2016-01-22 23:42:00,19598.6,3782.40000000001,51766,
2016-01-22 23:43:00,19625.4,3836.20000000002,51672,
2016-01-22 23:44:00,19585.2,3862.99999999999,51672,
2016-01-22 23:45:00,19263,4145.00000000002,51430.2,
2016-01-22 23:46:00,19357,4077.8,51484,
2016-01-22 23:47:00,19598.6,3889.80000000001,51672,
2016-01-22 23:48:00,19289.8,4212.2,51322.8,
2016-01-22 23:49:00,19303.2,4185.2,51322.8,
2016-01-22 23:50:00,19571.8,3862.99999999999,51685.4,
2016-01-22 23:51:00,19424,4037.60000000002,51510.8,
2016-01-22 23:52:00,19585.2,3836.20000000002,51712.2,
2016-01-22 23:53:00,19558.4,3862.99999999999,51712.2,
2016-01-22 23:54:00,19652.4,3822.80000000001,51685.4,
2016-01-22 23:55:00,19665.8,3795.80000000001,51698.8,
2016-01-22 23:56:00,19571.8,3903.4,51604.8,
2016-01-22 23:57:00,19639,3795.80000000001,51698.8,
2016-01-22 23:58:00,19598.6,3849.59999999998,51725.6,
2016-01-22 23:59:00,19612,3822.80000000001,51685.4,
2016-01-23 00:00:00,19491.2,3956.99999999999,51551,
2016-01-23 00:02:00,19558.4,3903.4,51631.6,
2016-01-23 00:03:00,19263,4212.2,51322.8,
2016-01-23 00:04:00,19316.6,4212.2,51336.2,
2016-01-23 00:05:00,19625.4,3849.59999999998,51698.8,
2016-01-23 00:06:00,19571.8,3876.4,51645,
2016-01-23 00:07:00,19598.6,3849.59999999998,51658.6,
2016-01-23 00:08:00,19558.4,3876.4,51645,
2016-01-23 00:09:00,19625.4,3822.80000000001,51698.8,
2016-01-23 00:10:00,19545,3889.80000000001,51698.8,
2016-01-23 00:11:00,19571.8,3889.80000000001,51645,
2016-01-23 00:12:00,19571.8,3849.59999999998,51698.8,
2016-01-23 00:13:00,19571.8,3876.4,51631.6,
2016-01-23 00:14:00,19585.2,3849.59999999998,51685.4,
2016-01-23 00:15:00,19316.6,4118.2,51430.2,
2016-01-23 00:16:00,19410.6,4024.20000000001,51524.2,
2016-01-23 00:17:00,19625.4,3849.59999999998,51672,
2016-01-23 00:18:00,19263,4212.2,51363,
2016-01-23 00:19:00,19303.2,4198.79999999999,51336.2,
2016-01-23 00:20:00,19571.8,3849.59999999998,51725.6,
2016-01-23 00:21:00,19558.4,3862.99999999999,51698.8,
2016-01-23 00:22:00,19558.4,3849.59999999998,51712.2,
2016-01-23 00:23:00,19571.8,3849.59999999998,51712.2,
2016-01-23 00:24:00,19571.8,3862.99999999999,51712.2,
2016-01-23 00:25:00,19571.8,3876.4,51658.6,
2016-01-23 00:26:00,19504.6,3930.20000000001,51672,
2016-01-23 00:27:00,19639,3822.80000000001,51698.8,
2016-01-23 00:28:00,19545,3889.80000000001,51685.4,
2016-01-23 00:29:00,19625.4,3822.80000000001,51712.2,
2016-01-23 00:30:00,19209.2,4212.2,51390,
2016-01-23 00:31:00,19625.4,3862.99999999999,51672,
2016-01-23 00:32:00,19249.4,4292.79999999998,51255.6,
2016-01-23 00:33:00,19303.2,4212.2,51322.8,
2016-01-23 00:34:00,19531.4,3903.4,51658.6,
2016-01-23 00:35:00,19585.2,3862.99999999999,51658.6,
2016-01-23 00:36:00,19545,3889.80000000001,51698.8,
2016-01-23 00:37:00,19545,3903.4,51698.8,
2016-01-23 00:38:00,19585.2,3876.4,51672,
2016-01-23 00:39:00,19545,3889.80000000001,51698.8,
2016-01-23 00:40:00,19585.2,3849.59999999998,51698.8,
2016-01-23 00:41:00,19558.4,3876.4,51685.4,
2016-01-23 00:42:00,19504.6,3930.20000000001,51658.6,
2016-01-23 00:43:00,19585.2,3849.59999999998,51685.4,
2016-01-23 00:44:00,19558.4,3903.4,51672,
2016-01-23 00:46:00,19289.8,4091.39999999999,51510.8,
2016-01-23 00:47:00,19612,3849.59999999998,51739,
2016-01-23 00:48:00,19289.8,4239.00000000001,51336.2,
2016-01-23 00:49:00,19276.4,4185.2,51390,
2016-01-23 00:50:00,19585.2,3889.80000000001,51658.6,
2016-01-23 00:51:00,19571.8,3849.59999999998,51739,
2016-01-23 00:52:00,19571.8,3876.4,51685.4,
2016-01-23 00:53:00,19612,3836.20000000002,51712.2,
2016-01-23 00:54:00,19652.4,3809.4,51712.2,
2016-01-23 00:55:00,19531.4,3916.80000000001,51658.6,
2016-01-23 00:56:00,19571.8,3862.99999999999,51712.2,
2016-01-23 00:57:00,19598.6,3836.20000000002,51739,
2016-01-23 00:58:00,19612,3822.80000000001,51766,
2016-01-23 00:59:00,19625.4,3849.59999999998,51725.6,
2016-01-23 01:00:00,19625.4,3822.80000000001,51712.2,
2016-01-23 01:01:00,19303.2,4104.79999999999,51497.4,
2016-01-23 01:02:00,19679.2,3822.80000000001,51752.6,
2016-01-23 01:03:00,19316.6,4171.79999999999,51416.8,
2016-01-23 01:04:00,19330,4185.2,51376.6,
2016-01-23 01:05:00,19598.6,3809.4,51752.6,
2016-01-23 01:06:00,19639,3836.20000000002,51712.2,
2016-01-23 01:07:00,19625.4,3809.4,51766,
2016-01-23 01:08:00,19612,3822.80000000001,51766,
2016-01-23 01:09:00,19639,3849.59999999998,51712.2,
2016-01-23 01:10:00,19665.8,3809.4,51739,
2016-01-23 01:11:00,19665.8,3809.4,51712.2,
2016-01-23 01:12:00,19625.4,3849.59999999998,51672,
2016-01-23 01:13:00,19598.6,3822.80000000001,51725.6,
2016-01-23 01:14:00,19639,3822.80000000001,51712.2,
2016-01-23 01:15:00,19652.4,3822.80000000001,51712.2,
2016-01-23 01:16:00,19289.8,4239.00000000001,51390,
2016-01-23 01:17:00,19679.2,3795.80000000001,51725.6,
2016-01-23 01:18:00,19357,4145.00000000002,51390,
2016-01-23 01:19:00,19303.2,4185.2,51403.4,
2016-01-23 01:20:00,19585.2,3862.99999999999,51712.2,
2016-01-23 01:21:00,19585.2,3822.80000000001,51766,
2016-01-23 01:22:00,19612,3849.59999999998,51752.6,
2016-01-23 01:23:00,19612,3849.59999999998,51712.2,
2016-01-23 01:24:00,19639,3809.4,51739,
2016-01-23 01:25:00,19665.8,3782.40000000001,51779.4,
2016-01-23 01:26:00,19652.4,3836.20000000002,51725.6,
2016-01-23 01:27:00,19706,3742.19999999998,51766,
2016-01-23 01:28:00,19679.2,3836.20000000002,51698.8,
2016-01-23 01:29:00,19679.2,3782.40000000001,51792.8,
2016-01-23 01:30:00,19652.4,3849.59999999998,51725.6,
2016-01-23 01:31:00,19357,4091.39999999999,51524.2,
2016-01-23 01:32:00,19706,3822.80000000001,51725.6,
2016-01-23 01:33:00,19316.6,4225.6,51349.6,
2016-01-23 01:34:00,19343.6,4158.39999999998,51403.4,
2016-01-23 01:35:00,19665.8,3809.4,51739,
2016-01-23 01:36:00,19625.4,3822.80000000001,51752.6,
2016-01-23 01:37:00,19733,3634.79999999998,51886.8,
2016-01-23 01:38:00,19692.6,3782.40000000001,51833,
2016-01-23 01:39:00,19679.2,3836.20000000002,51685.4,
2016-01-23 01:40:00,19800,3661.6,51846.6,
2016-01-23 01:41:00,19719.4,3755.59999999999,51806.2,
2016-01-23 01:42:00,19639,3836.20000000002,51725.6,
2016-01-23 01:43:00,19652.4,3795.80000000001,51752.6,
2016-01-23 01:44:00,19733,3715.40000000001,51860,
2016-01-23 01:45:00,19397.2,4064.39999999999,51484,
2016-01-23 01:46:00,19451,3997.20000000001,51618.2,
2016-01-23 01:47:00,19706,3822.80000000001,51752.6,
2016-01-23 01:48:00,19357,4171.79999999999,51430.2,
2016-01-23 01:49:00,19410.6,4118.2,51403.4,
2016-01-23 01:50:00,19612,3769,51819.6,
2016-01-23 01:51:00,19652.4,3755.59999999999,51792.8,
2016-01-23 01:52:00,19692.6,3742.19999999998,51779.4,
2016-01-23 01:53:00,19692.6,3769,51792.8,
2016-01-23 01:54:00,19719.4,3782.40000000001,51766,
2016-01-23 01:55:00,19639,3849.59999999998,51685.4,
2016-01-23 01:56:00,19652.4,3782.40000000001,51725.6,
2016-01-23 01:57:00,19665.8,3795.80000000001,51792.8,
2016-01-23 01:58:00,19652.4,3809.4,51739,
2016-01-23 01:59:00,19639,3822.80000000001,51739,
2016-01-23 02:00:00,19383.8,4024.20000000001,51564.6,
2016-01-23 02:01:00,19451,3997.20000000001,51551,
2016-01-23 02:02:00,19759.8,3795.80000000001,51752.6,
2016-01-23 02:03:00,19383.8,4158.39999999998,51390,
2016-01-23 02:04:00,19316.6,4185.2,51416.8,
2016-01-23 02:05:00,19652.4,3822.80000000001,51752.6,
2016-01-23 02:06:00,19719.4,3755.59999999999,51779.4,
2016-01-23 02:07:00,19665.8,3782.40000000001,51752.6,
2016-01-23 02:08:00,19692.6,3782.40000000001,51779.4,
2016-01-23 02:09:00,19665.8,3715.40000000001,51860,
2016-01-23 02:10:00,19679.2,3809.4,51712.2,
2016-01-23 02:11:00,19679.2,3809.4,51725.6,
2016-01-23 02:12:00,19679.2,3809.4,51752.6,
2016-01-23 02:13:00,19719.4,3769,51779.4,
2016-01-23 02:14:00,19679.2,3795.80000000001,51752.6,
2016-01-23 02:15:00,19330,4104.79999999999,51510.8,
2016-01-23 02:16:00,19464.4,4024.20000000001,51551,
2016-01-23 02:17:00,19733,3755.59999999999,51806.2,
2016-01-23 02:18:00,19451,4077.8,51443.6,
2016-01-23 02:19:00,19437.4,4118.2,51430.2,
2016-01-23 02:20:00,19625.4,3862.99999999999,51712.2,
2016-01-23 02:21:00,19639,3836.20000000002,51779.4,
2016-01-23 02:22:00,19665.8,3822.80000000001,51779.4,
2016-01-23 02:23:00,19652.4,3836.20000000002,51712.2,
2016-01-23 02:24:00,19719.4,3755.59999999999,51779.4,
2016-01-23 02:25:00,19706,3728.80000000002,51792.8,
2016-01-23 02:26:00,19719.4,3755.59999999999,51779.4,
2016-01-23 02:27:00,19706,3742.19999999998,51779.4,
2016-01-23 02:28:00,19598.6,3836.20000000002,51752.6,
2016-01-23 02:29:00,19652.4,3809.4,51792.8,
2016-01-23 02:30:00,19424,4024.20000000001,51591.4,
2016-01-23 02:31:00,19706,3809.4,51752.6,
2016-01-23 02:32:00,19357,4131.60000000001,51457,
2016-01-23 02:33:00,19397.2,4091.39999999999,51416.8,
2016-01-23 02:34:00,19639,3809.4,51752.6,
2016-01-23 02:35:00,19652.4,3755.59999999999,51806.2,
2016-01-23 02:36:00,19706,3755.59999999999,51779.4,
2016-01-23 02:37:00,19652.4,3795.80000000001,51752.6,
2016-01-23 02:38:00,19652.4,3782.40000000001,51752.6,
2016-01-23 02:39:00,19639,3769,51779.4,
2016-01-23 02:40:00,19639,3822.80000000001,51752.6,
2016-01-23 02:41:00,19665.8,3755.59999999999,51792.8,
2016-01-23 02:42:00,19625.4,3755.59999999999,51806.2,
2016-01-23 02:43:00,19665.8,3795.80000000001,51766,
2016-01-23 02:44:00,19625.4,3822.80000000001,51725.6,
2016-01-23 02:46:00,19424,4010.8,51537.6,
2016-01-23 02:47:00,19773.2,3715.40000000001,51806.2,
2016-01-23 02:48:00,19370.4,4118.2,51457,
2016-01-23 02:49:00,19343.6,4104.79999999999,51484,
2016-01-23 02:50:00,19639,3795.80000000001,51725.6,
2016-01-23 02:51:00,19652.4,3755.59999999999,51792.8,
2016-01-23 02:52:00,19639,3769,51792.8,
2016-01-23 02:53:00,19625.4,3782.40000000001,51806.2,
2016-01-23 02:54:00,19625.4,3782.40000000001,51806.2,
2016-01-23 02:55:00,19612,3795.80000000001,51792.8,
2016-01-23 02:56:00,19639,3782.40000000001,51819.6,
2016-01-23 02:57:00,19639,3769,51806.2,
2016-01-23 02:58:00,19612,3782.40000000001,51792.8,
2016-01-23 02:59:00,19706,3769,51806.2,
2016-01-23 03:00:00,19625.4,3795.80000000001,51752.6,
2016-01-23 03:01:00,19303.2,4118.2,51470.6,
2016-01-23 03:02:00,19692.6,3795.80000000001,51739,
2016-01-23 03:03:00,19303.2,4158.39999999998,51457,
2016-01-23 03:04:00,19383.8,4077.8,51457,
2016-01-23 03:05:00,19598.6,3836.20000000002,51698.8,
2016-01-23 03:06:00,19652.4,3755.59999999999,51779.4,
2016-01-23 03:07:00,19585.2,3836.20000000002,51779.4,
2016-01-23 03:08:00,19585.2,3795.80000000001,51766,
2016-01-23 03:09:00,19625.4,3809.4,51725.6,
2016-01-23 03:10:00,19652.4,3795.80000000001,51725.6,
2016-01-23 03:11:00,19598.6,3809.4,51806.2,
2016-01-23 03:12:00,19531.4,3862.99999999999,51698.8,
2016-01-23 03:13:00,19625.4,3769,51806.2,
2016-01-23 03:14:00,19625.4,3795.80000000001,51833,
2016-01-23 03:15:00,19625.4,3769,51806.2,
2016-01-23 03:16:00,19276.4,4104.79999999999,51484,
2016-01-23 03:17:00,19719.4,3755.59999999999,51766,
2016-01-23 03:18:00,19357,4104.79999999999,51403.4,
2016-01-23 03:19:00,19330,4145.00000000002,51416.8,
2016-01-23 03:20:00,19679.2,3755.59999999999,51766,
2016-01-23 03:21:00,19665.8,3755.59999999999,51739,
2016-01-23 03:22:00,19639,3755.59999999999,51792.8,
2016-01-23 03:23:00,19612,3809.4,51725.6,
2016-01-23 03:24:00,19585.2,3836.20000000002,51739,
2016-01-23 03:25:00,19612,3782.40000000001,51739,
2016-01-23 03:26:00,19545,3876.4,51712.2,
2016-01-23 03:27:00,19585.2,3822.80000000001,51779.4,
2016-01-23 03:28:00,19598.6,3822.80000000001,51752.6,
2016-01-23 03:29:00,19598.6,3822.80000000001,51725.6,
2016-01-23 03:30:00,19612,3822.80000000001,51739,
2016-01-23 03:31:00,19383.8,4024.20000000001,51564.6,
2016-01-23 03:32:00,19639,3862.99999999999,51658.6,
2016-01-23 03:33:00,19370.4,4024.20000000001,51484,
2016-01-23 03:34:00,19383.8,4037.60000000002,51497.4,
2016-01-23 03:35:00,19625.4,3809.4,51739,
2016-01-23 03:36:00,19545,3849.59999999998,51752.6,
2016-01-23 03:37:00,19625.4,3742.19999999998,51779.4,
2016-01-23 03:38:00,19612,3782.40000000001,51779.4,
2016-01-23 03:39:00,19571.8,3849.59999999998,51698.8,
2016-01-23 03:40:00,19585.2,3822.80000000001,51792.8,
2016-01-23 03:41:00,19652.4,3795.80000000001,51725.6,
2016-01-23 03:42:00,19665.8,3755.59999999999,51779.4,
2016-01-23 03:43:00,19491.2,3930.20000000001,51698.8,
2016-01-23 03:44:00,19531.4,3862.99999999999,51712.2,
2016-01-23 03:45:00,19343.6,4064.39999999999,51497.4,
2016-01-23 03:46:00,19397.2,4010.8,51564.6,
2016-01-23 03:47:00,19652.4,3769,51806.2,
2016-01-23 03:48:00,19276.4,4185.2,51390,
2016-01-23 03:49:00,19236,4239.00000000001,51322.8,
2016-01-23 03:50:00,19598.6,3795.80000000001,51779.4,
2016-01-23 03:51:00,19571.8,3822.80000000001,51779.4,
2016-01-23 03:52:00,19558.4,3836.20000000002,51725.6,
2016-01-23 03:53:00,19612,3769,51779.4,
2016-01-23 03:54:00,19612,3782.40000000001,51779.4,
2016-01-23 03:55:00,19545,3836.20000000002,51779.4,
2016-01-23 03:56:00,19531.4,3849.59999999998,51752.6,
2016-01-23 03:57:00,20108.8,3272.20000000001,52303,
2016-01-23 03:58:00,20162.6,3258.8,52262.8,
2016-01-23 03:59:00,20082,3298.99999999998,52289.6,
2016-01-23 04:00:00,20323.8,3030.40000000001,52571.6,
2016-01-23 04:01:00,20216.4,3164.80000000001,52424,
2016-01-23 04:02:00,20229.8,3218.4,52330,
2016-01-23 04:03:00,20310.4,3124.4,52437.4,
2016-01-23 04:04:00,20243.2,3191.59999999998,52424,
2016-01-23 04:05:00,20068.6,3312.39999999999,52303,
2016-01-23 04:06:00,20068.6,3325.8,52262.8,
2016-01-23 04:07:00,20108.8,3285.60000000002,52289.6,
2016-01-23 04:08:00,20162.6,3245.4,52303,
2016-01-23 04:09:00,20149.2,3231.99999999999,52303,
2016-01-23 04:10:00,20082,3325.8,52262.8,
2016-01-23 04:11:00,20068.6,3312.39999999999,52303,
2016-01-23 04:12:00,20068.6,3298.99999999998,52303,
2016-01-23 04:13:00,20068.6,3325.8,52249.4,
2016-01-23 04:14:00,20068.6,3298.99999999998,52303,
2016-01-23 04:15:00,20256.6,3124.4,52437.4,
2016-01-23 04:16:00,20176,3191.59999999998,52397,
2016-01-23 04:17:00,20162.6,3298.99999999998,52276.2,
2016-01-23 04:18:00,20592.4,2775.39999999998,52773,
2016-01-23 04:19:00,20149.2,3245.4,52356.8,
2016-01-23 04:20:00,20108.8,3285.60000000002,52249.4,
2016-01-23 04:21:00,20135.8,3245.4,52289.6,
2016-01-23 04:22:00,20041.8,3312.39999999999,52303,
2016-01-23 04:23:00,20082,3285.60000000002,52303,
2016-01-23 04:24:00,20149.2,3231.99999999999,52303,
2016-01-23 04:25:00,20149.2,3231.99999999999,52303,
2016-01-23 04:26:00,20068.6,3272.20000000001,52316.4,
2016-01-23 04:27:00,20055.2,3339.39999999999,52262.8,
2016-01-23 04:28:00,20095.4,3245.4,52383.6,
2016-01-23 04:29:00,20082,3298.99999999998,52236,
2016-01-23 04:30:00,20323.8,3017,52544.8,
2016-01-23 04:31:00,20149.2,3258.8,52356.8,
2016-01-23 04:32:00,20203,3204.99999999999,52397,
2016-01-23 04:33:00,20229.8,3151.4,52370.2,
2016-01-23 04:34:00,20055.2,3366.20000000001,52276.2,
2016-01-23 04:35:00,20552,2855.79999999998,52692.4,
2016-01-23 04:36:00,20055.2,3298.99999999998,52303,
2016-01-23 04:37:00,20055.2,3325.8,52262.8,
